user_id,term_id,customer_id,startDate,nextBillingDate,preBillingDate,paymentMethodToken
5146570000,TMWSADZWG38U,,04/29/2016,04/28/2019,04/29/2016,
5146570000,TMY4IZRW5MCR,,04/29/2016,04/28/2019,04/29/2016,
5146570000,TMYI61QAO7QE,,04/29/2016,04/28/2019,04/29/2016,
5153833000,TM3EGFOZHFSG,,02/15/2018,02/14/2019,02/15/2018,
5153833000,TM72MSQ07SI5,,02/15/2018,02/14/2019,02/15/2018,
5153833000,TMDECA4FVIJZ,,02/15/2018,02/14/2019,02/15/2018,
5153833000,TMGK831P8V55,,02/15/2018,02/14/2019,02/15/2018,
5153833000,TMHS83D15U8W,,02/15/2018,02/14/2019,02/15/2018,
5153833000,TMHTBI184A35,,02/15/2018,02/14/2019,02/15/2018,
5153833000,TMMYO8A324CI,,02/15/2018,02/14/2019,02/15/2018,
5153833000,TMVV1IEM90RK,,02/15/2018,02/14/2019,02/15/2018,
5153833000,TMY4IZRW5MCR,,02/15/2018,02/14/2019,02/15/2018,
5153833000,TMYI61QAO7QE,,02/15/2018,02/14/2019,02/15/2018,
5153833000,TMZ5XJ8B7XF4,,02/15/2018,02/14/2019,02/15/2018,
5159386000,TM383K08NOHK,,03/21/2018,02/27/2019,02/28/2018,
5159386000,TM3EGFOZHFSG,,03/21/2018,02/27/2019,02/28/2018,
5159386000,TM72MSQ07SI5,,03/21/2018,02/27/2019,02/28/2018,
5159386000,TMDECA4FVIJZ,,03/21/2018,02/27/2019,02/28/2018,
5159386000,TMGK831P8V55,,03/21/2018,02/27/2019,02/28/2018,
5159386000,TMHS83D15U8W,,03/21/2018,02/27/2019,02/28/2018,
5159386000,TMHTBI184A35,,03/21/2018,02/27/2019,02/28/2018,
5159386000,TMKURHFDLJPN,,03/21/2018,02/27/2019,02/28/2018,
5159386000,TMMYO8A324CI,,03/21/2018,02/27/2019,02/28/2018,
5159386000,TMY4IZRW5MCR,,03/21/2018,02/27/2019,02/28/2018,
5159386000,TMYI61QAO7QE,,03/21/2018,02/27/2019,02/28/2018,
5159386000,TMZ5XJ8B7XF4,,03/21/2018,02/27/2019,02/28/2018,
5159508000,TMHTBI184A35,,04/03/2018,04/02/2019,03/26/2018,
5159508000,TMYI61QAO7QE,,04/03/2018,04/02/2019,03/26/2018,
5159508000,TMZ5XJ8B7XF4,,04/03/2018,04/02/2019,03/26/2018,
5174649000,TMYI61QAO7QE,,02/02/2018,02/01/2019,02/02/2018,
5174649000,TMZ5XJ8B7XF4,,02/02/2018,02/01/2019,02/02/2018,
5174665000,TM3EGFOZHFSG,,02/21/2018,02/20/2019,02/21/2018,
5174665000,TM72MSQ07SI5,,02/21/2018,02/20/2019,02/21/2018,
5174665000,TMDECA4FVIJZ,,02/21/2018,02/20/2019,02/21/2018,
5174665000,TMGK831P8V55,,02/21/2018,02/20/2019,02/21/2018,
5174665000,TMHS83D15U8W,,02/21/2018,02/20/2019,02/21/2018,
5174665000,TMKURHFDLJPN,,02/21/2018,02/20/2019,02/21/2018,
5174665000,TMMYO8A324CI,,02/21/2018,02/20/2019,02/21/2018,
5174665000,TMY4IZRW5MCR,,02/21/2018,02/20/2019,02/21/2018,
5174665000,TMYI61QAO7QE,,02/21/2018,02/20/2019,02/21/2018,
5174665000,TMZ5XJ8B7XF4,,02/21/2018,02/20/2019,02/21/2018,
5183257000,TM3EGFOZHFSG,,12/09/2017,12/07/2020,12/06/2017,
5183257000,TMDECA4FVIJZ,,12/09/2017,12/07/2020,12/06/2017,
5183257000,TMGK831P8V55,,12/09/2017,12/07/2020,12/06/2017,
5183257000,TMHS83D15U8W,,12/09/2017,12/07/2020,12/06/2017,
5183257000,TMMYO8A324CI,,12/09/2017,12/07/2020,12/06/2017,
5183257000,TMY4IZRW5MCR,,12/09/2017,12/07/2020,12/06/2017,
5183257000,TMYI61QAO7QE,,12/09/2017,12/07/2020,12/06/2017,
5183257000,TMZ5XJ8B7XF4,,12/09/2017,12/07/2020,12/06/2017,
5191678000,TMDECA4FVIJZ,,05/09/2018,05/08/2019,04/24/2018,
5191678000,TMYI61QAO7QE,,05/09/2018,05/08/2019,04/24/2018,
5191678000,TMZ5XJ8B7XF4,,05/09/2018,05/08/2019,04/24/2018,
5205238000,TMYI61QAO7QE,,01/24/2018,01/23/2019,01/24/2018,
5205238000,TMZ5XJ8B7XF4,,01/24/2018,01/23/2019,01/24/2018,
5209574000,TM3EGFOZHFSG,,10/26/2016,10/25/2018,10/26/2016,
5209574000,TM72MSQ07SI5,,10/26/2016,10/25/2018,10/26/2016,
5209574000,TMHTBI184A35,,10/26/2016,10/25/2018,10/26/2016,
5209574000,TMWSADZWG38U,,10/26/2016,10/25/2018,10/26/2016,
5209574000,TMYI61QAO7QE,,10/26/2016,10/25/2018,10/26/2016,
5212010000,TM3EGFOZHFSG,,11/11/2015,11/09/2018,11/11/2015,
5212010000,TM72MSQ07SI5,,11/11/2015,11/09/2018,11/11/2015,
5212010000,TMDECA4FVIJZ,,11/11/2015,11/09/2018,11/11/2015,
5212010000,TMKURHFDLJPN,,11/11/2015,11/09/2018,11/11/2015,
5212010000,TMMYO8A324CI,,11/11/2015,11/09/2018,11/11/2015,
5212010000,TMY4IZRW5MCR,,11/11/2015,11/09/2018,11/11/2015,
5212010000,TMYI61QAO7QE,,11/11/2015,11/09/2018,11/11/2015,
5212010000,TMZ5XJ8B7XF4,,11/11/2015,11/09/2018,11/11/2015,
5214050000,TMWSADZWG38U,,04/05/2018,04/04/2019,04/11/2017,
5214192000,TM3EGFOZHFSG,,02/26/2018,02/24/2021,02/26/2018,
5214192000,TM72MSQ07SI5,,02/26/2018,02/24/2021,02/26/2018,
5214192000,TMDECA4FVIJZ,,02/26/2018,02/24/2021,02/26/2018,
5214192000,TMGK831P8V55,,02/26/2018,02/24/2021,02/26/2018,
5214192000,TMKURHFDLJPN,,02/26/2018,02/24/2021,02/26/2018,
5214192000,TMMYO8A324CI,,02/26/2018,02/24/2021,02/26/2018,
5214192000,TMWSADZWG38U,,02/26/2018,02/24/2021,02/26/2018,
5214192000,TMY4IZRW5MCR,,02/26/2018,02/24/2021,02/26/2018,
5214192000,TMYI61QAO7QE,,02/26/2018,02/24/2021,02/26/2018,
5214372000,TMYI61QAO7QE,,02/15/2018,02/14/2019,02/02/2018,
5214372000,TMZ5XJ8B7XF4,,02/15/2018,02/14/2019,02/02/2018,
5214418000,TM3EGFOZHFSG,,02/15/2018,02/14/2019,02/12/2018,
5214418000,TM72MSQ07SI5,,02/15/2018,02/14/2019,02/12/2018,
5214418000,TMDECA4FVIJZ,,02/15/2018,02/14/2019,02/12/2018,
5214418000,TMKURHFDLJPN,,02/15/2018,02/14/2019,02/12/2018,
5214418000,TMMYO8A324CI,,02/15/2018,02/14/2019,02/12/2018,
5214418000,TMY4IZRW5MCR,,02/15/2018,02/14/2019,02/12/2018,
5214418000,TMYI61QAO7QE,,02/15/2018,02/14/2019,02/12/2018,
5214418000,TMZ5XJ8B7XF4,,02/15/2018,02/14/2019,02/12/2018,
5217999000,TM3EGFOZHFSG,,01/30/2019,01/29/2020,01/30/2018,
5217999000,TMDECA4FVIJZ,,01/30/2019,01/29/2020,01/30/2018,
5217999000,TMHTBI184A35,,01/30/2019,01/29/2020,01/30/2018,
5217999000,TMKURHFDLJPN,,01/30/2019,01/29/2020,01/30/2018,
5217999000,TMMYO8A324CI,,01/30/2019,01/29/2020,01/30/2018,
5217999000,TMWSADZWG38U,,01/30/2019,01/29/2020,01/30/2018,
5217999000,TMY4IZRW5MCR,,01/30/2019,01/29/2020,01/30/2018,
5217999000,TMYI61QAO7QE,,01/30/2019,01/29/2020,01/30/2018,
5222763000,TM3EGFOZHFSG,,02/25/2017,02/24/2019,02/22/2017,
5222763000,TMDECA4FVIJZ,,02/25/2017,02/24/2019,02/22/2017,
5222763000,TMGK831P8V55,,02/25/2017,02/24/2019,02/22/2017,
5222763000,TMHS83D15U8W,,02/25/2017,02/24/2019,02/22/2017,
5222763000,TMKURHFDLJPN,,02/25/2017,02/24/2019,02/22/2017,
5222763000,TMMYO8A324CI,,02/25/2017,02/24/2019,02/22/2017,
5222763000,TMWSADZWG38U,,02/25/2017,02/24/2019,02/22/2017,
5222763000,TMY4IZRW5MCR,,02/25/2017,02/24/2019,02/22/2017,
5222763000,TMYI61QAO7QE,,02/25/2017,02/24/2019,02/22/2017,
5228883000,TM3EGFOZHFSG,,02/19/2018,02/18/2019,01/16/2018,
5228883000,TMHTBI184A35,,02/19/2018,02/18/2019,01/16/2018,
5230395000,TM383K08NOHK,,01/04/2018,01/03/2020,01/04/2018,
5230395000,TM3EGFOZHFSG,,01/04/2018,01/03/2020,01/04/2018,
5230395000,TMDECA4FVIJZ,,01/04/2018,01/03/2020,01/04/2018,
5230395000,TMGK831P8V55,,01/04/2018,01/03/2020,01/04/2018,
5230395000,TMHS83D15U8W,,01/04/2018,01/03/2020,01/04/2018,
5230395000,TMKURHFDLJPN,,01/04/2018,01/03/2020,01/04/2018,
5230395000,TMMYO8A324CI,,01/04/2018,01/03/2020,01/04/2018,
5230395000,TMWSADZWG38U,,01/04/2018,01/03/2020,01/04/2018,
5230395000,TMY4IZRW5MCR,,01/04/2018,01/03/2020,01/04/2018,
5230395000,TMYI61QAO7QE,,01/04/2018,01/03/2020,01/04/2018,
5232633000,TM3EGFOZHFSG,,05/11/2018,05/10/2019,05/11/2018,
5232633000,TM72MSQ07SI5,,05/11/2018,05/10/2019,05/11/2018,
5232633000,TMDECA4FVIJZ,,05/11/2018,05/10/2019,05/11/2018,
5232633000,TMKURHFDLJPN,,05/11/2018,05/10/2019,05/11/2018,
5232633000,TMMYO8A324CI,,05/11/2018,05/10/2019,05/11/2018,
5232633000,TMWSADZWG38U,,05/11/2018,05/10/2019,05/11/2018,
5232633000,TMY4IZRW5MCR,,05/11/2018,05/10/2019,05/11/2018,
5232633000,TMYI61QAO7QE,,05/11/2018,05/10/2019,05/11/2018,
5233425000,TM3EGFOZHFSG,,03/23/2018,03/22/2019,03/23/2018,
5233425000,TM72MSQ07SI5,,03/23/2018,03/22/2019,03/23/2018,
5233425000,TMDECA4FVIJZ,,03/23/2018,03/22/2019,03/23/2018,
5233425000,TMGK831P8V55,,03/23/2018,03/22/2019,03/23/2018,
5233425000,TMHS83D15U8W,,03/23/2018,03/22/2019,03/23/2018,
5233425000,TMKURHFDLJPN,,03/23/2018,03/22/2019,03/23/2018,
5233425000,TMMYO8A324CI,,03/23/2018,03/22/2019,03/23/2018,
5233425000,TMY4IZRW5MCR,,03/23/2018,03/22/2019,03/23/2018,
5233425000,TMYI61QAO7QE,,03/23/2018,03/22/2019,03/23/2018,
5233425000,TMZ5XJ8B7XF4,,03/23/2018,03/22/2019,03/23/2018,
5234281000,TM3EGFOZHFSG,,01/12/2018,01/11/2020,12/29/2017,
5234281000,TMHTBI184A35,,01/12/2018,01/11/2020,12/29/2017,
5234559000,TM3EGFOZHFSG,,02/06/2018,04/30/2020,01/31/2018,
5234559000,TMDECA4FVIJZ,,02/06/2018,04/30/2020,01/31/2018,
5234559000,TMGK831P8V55,,02/06/2018,04/30/2020,01/31/2018,
5234559000,TMHS83D15U8W,,02/06/2018,04/30/2020,01/31/2018,
5234559000,TMKURHFDLJPN,,02/06/2018,04/30/2020,01/31/2018,
5234559000,TMMYO8A324CI,,02/06/2018,04/30/2020,01/31/2018,
5234559000,TMY4IZRW5MCR,,02/06/2018,04/30/2020,01/31/2018,
5234559000,TMYI61QAO7QE,,02/06/2018,04/30/2020,01/31/2018,
5234559000,TMZ5XJ8B7XF4,,02/06/2018,04/30/2020,01/31/2018,
5235401000,TM107VEQHZA8,,01/17/2018,01/16/2019,01/07/2018,
5235401000,TM3EGFOZHFSG,,01/17/2018,01/16/2019,01/07/2018,
5235401000,TMDECA4FVIJZ,,01/17/2018,01/16/2019,01/07/2018,
5235401000,TMGK831P8V55,,01/17/2018,01/16/2019,01/07/2018,
5235401000,TMHS83D15U8W,,01/17/2018,01/16/2019,01/07/2018,
5235401000,TMMYO8A324CI,,01/17/2018,01/16/2019,01/07/2018,
5235401000,TMWSADZWG38U,,01/17/2018,01/16/2019,01/07/2018,
5235401000,TMY4IZRW5MCR,,01/17/2018,01/16/2019,01/07/2018,
5235401000,TMYI61QAO7QE,,01/17/2018,01/16/2019,01/07/2018,
5236427000,TMWSADZWG38U,,02/28/2018,02/27/2019,02/28/2018,
5236427000,TMYI61QAO7QE,,02/28/2018,02/27/2019,02/28/2018,
5239825000,TMWSADZWG38U,,11/03/2016,11/02/2018,11/03/2016,
5239825000,TMYI61QAO7QE,,11/03/2016,11/02/2018,11/03/2016,
5239994000,TMDECA4FVIJZ,,11/27/2017,11/26/2018,11/27/2017,
5239994000,TMWSADZWG38U,,11/27/2017,11/26/2018,11/27/2017,
5239994000,TMYI61QAO7QE,,11/27/2017,11/26/2018,11/27/2017,
5241216000,TM3EGFOZHFSG,,09/01/2016,11/19/2018,11/20/2017,
5241216000,TMVV1IEM90RK,,09/01/2016,11/19/2018,11/20/2017,
5241479000,TM3EGFOZHFSG,,07/06/2018,07/05/2019,07/06/2018,
5241479000,TM72MSQ07SI5,,07/06/2018,07/05/2019,07/06/2018,
5241479000,TMDECA4FVIJZ,,07/06/2018,07/05/2019,07/06/2018,
5241479000,TMHS83D15U8W,,07/06/2018,07/05/2019,07/06/2018,
5241479000,TMKURHFDLJPN,,07/06/2018,07/05/2019,07/06/2018,
5241479000,TMMYO8A324CI,,07/06/2018,07/05/2019,07/06/2018,
5241479000,TMWSADZWG38U,,07/06/2018,07/05/2019,07/06/2018,
5241479000,TMY4IZRW5MCR,,07/06/2018,07/05/2019,07/06/2018,
5241687000,TM383K08NOHK,,10/20/2016,10/19/2018,10/20/2016,
5241687000,TM3EGFOZHFSG,,10/20/2016,10/19/2018,10/20/2016,
5241687000,TMGK831P8V55,,10/20/2016,10/19/2018,10/20/2016,
5241687000,TMHS83D15U8W,,10/20/2016,10/19/2018,10/20/2016,
5241687000,TMKURHFDLJPN,,10/20/2016,10/19/2018,10/20/2016,
5241687000,TMMYO8A324CI,,10/20/2016,10/19/2018,10/20/2016,
5241687000,TMWSADZWG38U,,10/20/2016,10/19/2018,10/20/2016,
5241687000,TMY4IZRW5MCR,,10/20/2016,10/19/2018,10/20/2016,
5241687000,TMYI61QAO7QE,,10/20/2016,10/19/2018,10/20/2016,
5242963000,TM3EGFOZHFSG,,12/22/2017,12/21/2018,12/04/2017,
5242963000,TMDECA4FVIJZ,,12/22/2017,12/21/2018,12/04/2017,
5242963000,TMGK831P8V55,,12/22/2017,12/21/2018,12/04/2017,
5242963000,TMHS83D15U8W,,12/22/2017,12/21/2018,12/04/2017,
5242963000,TMKURHFDLJPN,,12/22/2017,12/21/2018,12/04/2017,
5242963000,TMMYO8A324CI,,12/22/2017,12/21/2018,12/04/2017,
5242963000,TMWSADZWG38U,,12/22/2017,12/21/2018,12/04/2017,
5242963000,TMY4IZRW5MCR,,12/22/2017,12/21/2018,12/04/2017,
5242963000,TMYI61QAO7QE,,12/22/2017,12/21/2018,12/04/2017,
5242986000,TMYI61QAO7QE,,05/03/2018,05/02/2019,04/16/2018,
5242986000,TMZ5XJ8B7XF4,,05/03/2018,05/02/2019,04/16/2018,
5243673000,TM3EGFOZHFSG,,05/29/2018,05/28/2019,06/14/2017,
5243673000,TMDECA4FVIJZ,,05/29/2018,05/28/2019,06/14/2017,
5243673000,TMGK831P8V55,,05/29/2018,05/28/2019,06/14/2017,
5243673000,TMHS83D15U8W,,05/29/2018,05/28/2019,06/14/2017,
5243673000,TMKURHFDLJPN,,05/29/2018,05/28/2019,06/14/2017,
5243673000,TMMYO8A324CI,,05/29/2018,05/28/2019,06/14/2017,
5243673000,TMY4IZRW5MCR,,05/29/2018,05/28/2019,06/14/2017,
5243673000,TMYI61QAO7QE,,05/29/2018,05/28/2019,06/14/2017,
5243673000,TMZ5XJ8B7XF4,,05/29/2018,05/28/2019,06/14/2017,
5243971000,TMZ5XJ8B7XF4,,01/30/2018,01/29/2019,01/30/2018,
5246785000,TM3EGFOZHFSG,,05/09/2018,05/08/2019,05/09/2018,
5246785000,TM72MSQ07SI5,,05/09/2018,05/08/2019,05/09/2018,
5246785000,TMDECA4FVIJZ,,05/09/2018,05/08/2019,05/09/2018,
5246785000,TMGK831P8V55,,05/09/2018,05/08/2019,05/09/2018,
5246785000,TMHS83D15U8W,,05/09/2018,05/08/2019,05/09/2018,
5246785000,TMKURHFDLJPN,,05/09/2018,05/08/2019,05/09/2018,
5246785000,TMMYO8A324CI,,05/09/2018,05/08/2019,05/09/2018,
5246785000,TMWSADZWG38U,,05/09/2018,05/08/2019,05/09/2018,
5246785000,TMY4IZRW5MCR,,05/09/2018,05/08/2019,05/09/2018,
5246785000,TMYI61QAO7QE,,05/09/2018,05/08/2019,05/09/2018,
5246828000,TM3EGFOZHFSG,,01/16/2018,01/15/2019,01/16/2018,
5246828000,TMDECA4FVIJZ,,01/16/2018,01/15/2019,01/16/2018,
5246828000,TMGK831P8V55,,01/16/2018,01/15/2019,01/16/2018,
5246828000,TMHS83D15U8W,,01/16/2018,01/15/2019,01/16/2018,
5246828000,TMMYO8A324CI,,01/16/2018,01/15/2019,01/16/2018,
5246828000,TMWSADZWG38U,,01/16/2018,01/15/2019,01/16/2018,
5246828000,TMY4IZRW5MCR,,01/16/2018,01/15/2019,01/16/2018,
5246828000,TMYI61QAO7QE,,01/16/2018,01/15/2019,01/16/2018,
5247325000,TM383K08NOHK,,07/14/2017,07/13/2019,07/14/2017,
5247325000,TM3EGFOZHFSG,,07/14/2017,07/13/2019,07/14/2017,
5247325000,TMGK831P8V55,,07/14/2017,07/13/2019,07/14/2017,
5247325000,TMHS83D15U8W,,07/14/2017,07/13/2019,07/14/2017,
5247325000,TMHTBI184A35,,07/14/2017,07/13/2019,07/14/2017,
5247325000,TMKURHFDLJPN,,07/14/2017,07/13/2019,07/14/2017,
5247325000,TMMYO8A324CI,,07/14/2017,07/13/2019,07/14/2017,
5247325000,TMWSADZWG38U,,07/14/2017,07/13/2019,07/14/2017,
5247325000,TMY4IZRW5MCR,,07/14/2017,07/13/2019,07/14/2017,
5247325000,TMYI61QAO7QE,,07/14/2017,07/13/2019,07/14/2017,
5247371000,TMWSADZWG38U,,01/17/2018,01/16/2019,01/17/2018,
5247371000,TMYI61QAO7QE,,01/17/2018,01/16/2019,01/17/2018,
5247396000,TM3EGFOZHFSG,,01/03/2018,01/02/2019,01/02/2018,
5247396000,TMDECA4FVIJZ,,01/03/2018,01/02/2019,01/02/2018,
5247396000,TMGK831P8V55,,01/03/2018,01/02/2019,01/02/2018,
5247396000,TMHS83D15U8W,,01/03/2018,01/02/2019,01/02/2018,
5247396000,TMMYO8A324CI,,01/03/2018,01/02/2019,01/02/2018,
5247396000,TMWSADZWG38U,,01/03/2018,01/02/2019,01/02/2018,
5247396000,TMY4IZRW5MCR,,01/03/2018,01/02/2019,01/02/2018,
5247396000,TMYI61QAO7QE,,01/03/2018,01/02/2019,01/02/2018,
5247593000,TMZ5XJ8B7XF4,,07/20/2018,07/18/2020,07/18/2018,
5250969000,TM383K08NOHK,,11/22/2017,11/21/2018,11/08/2017,
5250969000,TM3EGFOZHFSG,,11/22/2017,11/21/2018,11/08/2017,
5250969000,TMGK831P8V55,,11/22/2017,11/21/2018,11/08/2017,
5250969000,TMHS83D15U8W,,11/22/2017,11/21/2018,11/08/2017,
5250969000,TMKMPZXIEBIC,,11/22/2017,11/21/2018,11/08/2017,
5250969000,TMKURHFDLJPN,,11/22/2017,11/21/2018,11/08/2017,
5250969000,TMMYO8A324CI,,11/22/2017,11/21/2018,11/08/2017,
5250969000,TMVV1IEM90RK,,11/22/2017,11/21/2018,11/08/2017,
5250969000,TMWSADZWG38U,,11/22/2017,11/21/2018,11/08/2017,
5250969000,TMY4IZRW5MCR,,11/22/2017,11/21/2018,11/08/2017,
5250969000,TMYI61QAO7QE,,11/22/2017,11/21/2018,11/08/2017,
5253054000,TM3EGFOZHFSG,,09/01/2017,07/14/2020,07/16/2018,
5253054000,TMHTBI184A35,,09/01/2017,07/14/2020,07/16/2018,
5253116000,TMHTBI184A35,,01/24/2018,01/23/2019,01/24/2018,
5253116000,TMKURHFDLJPN,,01/24/2018,01/23/2019,01/24/2018,
5253116000,TMZ5XJ8B7XF4,,01/24/2018,01/23/2019,01/24/2018,
5253134000,TMDECA4FVIJZ,,03/15/2018,03/14/2019,03/15/2018,
5253353000,TMZ5XJ8B7XF4,,05/30/2017,05/29/2019,05/30/2017,
5253632000,TMZ5XJ8B7XF4,,02/17/2017,02/16/2020,02/17/2017,
5254517000,TMWSADZWG38U,,02/01/2017,01/31/2019,02/01/2017,
5254517000,TMYI61QAO7QE,,02/01/2017,01/31/2019,02/01/2017,
5254653000,TM3EGFOZHFSG,,05/12/2018,05/11/2019,05/04/2018,
5254653000,TM72MSQ07SI5,,05/12/2018,05/11/2019,05/04/2018,
5254653000,TMDECA4FVIJZ,,05/12/2018,05/11/2019,05/04/2018,
5254653000,TMGK831P8V55,,05/12/2018,05/11/2019,05/04/2018,
5254653000,TMHS83D15U8W,,05/12/2018,05/11/2019,05/04/2018,
5254653000,TMKURHFDLJPN,,05/12/2018,05/11/2019,05/04/2018,
5254653000,TMMYO8A324CI,,05/12/2018,05/11/2019,05/04/2018,
5254653000,TMY4IZRW5MCR,,05/12/2018,05/11/2019,05/04/2018,
5254653000,TMYI61QAO7QE,,05/12/2018,05/11/2019,05/04/2018,
5254653000,TMZ5XJ8B7XF4,,05/12/2018,05/11/2019,05/04/2018,
5255126000,TM383K08NOHK,,07/16/2018,07/15/2019,07/16/2018,
5255126000,TM3EGFOZHFSG,,07/16/2018,07/15/2019,07/16/2018,
5255126000,TM72MSQ07SI5,,07/16/2018,07/15/2019,07/16/2018,
5255126000,TMDECA4FVIJZ,,07/16/2018,07/15/2019,07/16/2018,
5255126000,TMGK831P8V55,,07/16/2018,07/15/2019,07/16/2018,
5255126000,TMHS83D15U8W,,07/16/2018,07/15/2019,07/16/2018,
5255126000,TMHTBI184A35,,07/16/2018,07/15/2019,07/16/2018,
5255126000,TMKURHFDLJPN,,07/16/2018,07/15/2019,07/16/2018,
5255126000,TMMYO8A324CI,,07/16/2018,07/15/2019,07/16/2018,
5255126000,TMY4IZRW5MCR,,07/16/2018,07/15/2019,07/16/2018,
5255126000,TMYI61QAO7QE,,07/16/2018,07/15/2019,07/16/2018,
5255126000,TMZ5XJ8B7XF4,,07/16/2018,07/15/2019,07/16/2018,
5256195000,TM3EGFOZHFSG,,07/16/2018,07/15/2019,06/21/2018,
5256195000,TM72MSQ07SI5,,07/16/2018,07/15/2019,06/21/2018,
5256195000,TMDECA4FVIJZ,,07/16/2018,07/15/2019,06/21/2018,
5256195000,TMGK831P8V55,,07/16/2018,07/15/2019,06/21/2018,
5256195000,TMHS83D15U8W,,07/16/2018,07/15/2019,06/21/2018,
5256195000,TMKURHFDLJPN,,07/16/2018,07/15/2019,06/21/2018,
5256195000,TMMYO8A324CI,,07/16/2018,07/15/2019,06/21/2018,
5256195000,TMWSADZWG38U,,07/16/2018,07/15/2019,06/21/2018,
5256195000,TMY4IZRW5MCR,,07/16/2018,07/15/2019,06/21/2018,
5256195000,TMYI61QAO7QE,,07/16/2018,07/15/2019,06/21/2018,
5256453000,TM3EGFOZHFSG,,10/22/2015,10/20/2018,10/22/2015,
5256453000,TM72MSQ07SI5,,10/22/2015,10/20/2018,10/22/2015,
5256453000,TMDECA4FVIJZ,,10/22/2015,10/20/2018,10/22/2015,
5256453000,TMGK831P8V55,,10/22/2015,10/20/2018,10/22/2015,
5256453000,TMHS83D15U8W,,10/22/2015,10/20/2018,10/22/2015,
5256453000,TMKURHFDLJPN,,10/22/2015,10/20/2018,10/22/2015,
5256453000,TMMYO8A324CI,,10/22/2015,10/20/2018,10/22/2015,
5256453000,TMWSADZWG38U,,10/22/2015,10/20/2018,10/22/2015,
5256453000,TMY4IZRW5MCR,,10/22/2015,10/20/2018,10/22/2015,
5256453000,TMYI61QAO7QE,,10/22/2015,10/20/2018,10/22/2015,
5256606000,TMZ5XJ8B7XF4,,11/01/2018,02/01/2020,09/04/2015,
5256767000,TMDECA4FVIJZ,,02/28/2018,02/27/2019,02/21/2018,
5256767000,TMWSADZWG38U,,02/28/2018,02/27/2019,02/21/2018,
5256767000,TMYI61QAO7QE,,02/28/2018,02/27/2019,02/21/2018,
5257688000,TMRVMMRIEHO0,,08/27/2018,08/27/2019,08/28/2018,
5257688000,TMYI61QAO7QE,,08/27/2018,08/27/2019,08/28/2018,
5257688000,TMZ5XJ8B7XF4,,08/27/2018,08/27/2019,08/28/2018,
5259632000,TMYI61QAO7QE,,12/11/2017,12/10/2018,12/11/2017,
5259632000,TMZ5XJ8B7XF4,,12/11/2017,12/10/2018,12/11/2017,
5260306000,TMWSADZWG38U,,08/19/2018,08/19/2019,08/20/2018,
5260306000,TMYI61QAO7QE,,08/19/2018,08/19/2019,08/20/2018,
5260393000,TM3EGFOZHFSG,,07/09/2018,07/08/2019,07/09/2018,
5260393000,TM72MSQ07SI5,,07/09/2018,07/08/2019,07/09/2018,
5260393000,TMDECA4FVIJZ,,07/09/2018,07/08/2019,07/09/2018,
5260393000,TMKURHFDLJPN,,07/09/2018,07/08/2019,07/09/2018,
5260393000,TMMYO8A324CI,,07/09/2018,07/08/2019,07/09/2018,
5260393000,TMY4IZRW5MCR,,07/09/2018,07/08/2019,07/09/2018,
5260393000,TMYI61QAO7QE,,07/09/2018,07/08/2019,07/09/2018,
5260393000,TMZ5XJ8B7XF4,,07/09/2018,07/08/2019,07/09/2018,
5264834000,TMYI61QAO7QE,,06/26/2018,06/25/2019,06/26/2018,
5264834000,TMZ5XJ8B7XF4,,06/26/2018,06/25/2019,06/26/2018,
5266765000,TM3EGFOZHFSG,,01/05/2017,01/04/2019,01/05/2017,
5266765000,TMDECA4FVIJZ,,01/05/2017,01/04/2019,01/05/2017,
5266765000,TMGK831P8V55,,01/05/2017,01/04/2019,01/05/2017,
5266765000,TMHS83D15U8W,,01/05/2017,01/04/2019,01/05/2017,
5266765000,TMKURHFDLJPN,,01/05/2017,01/04/2019,01/05/2017,
5266765000,TMMYO8A324CI,,01/05/2017,01/04/2019,01/05/2017,
5266765000,TMWSADZWG38U,,01/05/2017,01/04/2019,01/05/2017,
5266765000,TMY4IZRW5MCR,,01/05/2017,01/04/2019,01/05/2017,
5266765000,TMYI61QAO7QE,,01/05/2017,01/04/2019,01/05/2017,
5268126000,TM3EGFOZHFSG,,07/24/2018,07/23/2019,07/18/2017,
5268126000,TMDECA4FVIJZ,,07/24/2018,07/23/2019,07/18/2017,
5268126000,TMGK831P8V55,,07/24/2018,07/23/2019,07/18/2017,
5268126000,TMHS83D15U8W,,07/24/2018,07/23/2019,07/18/2017,
5268126000,TMMYO8A324CI,,07/24/2018,07/23/2019,07/18/2017,
5268126000,TMWSADZWG38U,,07/24/2018,07/23/2019,07/18/2017,
5268126000,TMY4IZRW5MCR,,07/24/2018,07/23/2019,07/18/2017,
5268126000,TMYI61QAO7QE,,07/24/2018,07/23/2019,07/18/2017,
5268794000,TM3EGFOZHFSG,,01/05/2018,01/04/2019,01/05/2018,
5268794000,TMDECA4FVIJZ,,01/05/2018,01/04/2019,01/05/2018,
5268794000,TMKURHFDLJPN,,01/05/2018,01/04/2019,01/05/2018,
5268794000,TMMYO8A324CI,,01/05/2018,01/04/2019,01/05/2018,
5268794000,TMY4IZRW5MCR,,01/05/2018,01/04/2019,01/05/2018,
5268794000,TMYI61QAO7QE,,01/05/2018,01/04/2019,01/05/2018,
5268794000,TMZ5XJ8B7XF4,,01/05/2018,01/04/2019,01/05/2018,
